Frame Index,Time (s),Track ID,Class Name,Center X,Center Y,Width,Height
1,0.03333333333333333,77,car,260.4116919787793,288.85994215941145,101.06957927948451,71.99069444626969
1,0.03333333333333333,84,car,202.21592613528838,277.8793119280426,41.79638493103812,43.19188227034357
1,0.03333333333333333,86,car,126.10026493766352,293.7716684682746,139.92317245479768,118.77757146087518
2,0.06666666666666667,77,car,261.9096938988203,289.24345611888464,103.38730879591608,73.64160310731549
2,0.06666666666666667,84,car,202.0553470395361,277.71713761877055,42.29519358084684,43.70754635429091
2,0.06666666666666667,86,car,125.24509772582057,294.01822971586023,142.0288026551514,120.56568222630514
3,0.1,77,car,263.4076958188613,289.62697007835783,105.70503726206209,75.29251176836127
3,0.1,84,car,201.8947679437838,277.5549633094985,42.79399763615908,44.22321043823828
3,0.1,86,car,124.38993051397763,294.2647909634459,144.1344087594526,122.35379299173502
4,0.13333333333333333,77,car,264.90569773890235,290.010484037831,108.0227646779226,76.94342042940707
4,0.13333333333333333,84,car,201.7341888480315,277.3927890002264,43.29279709697482,44.7388745221856
4,0.13333333333333333,86,car,123.5347633021347,294.5113522110315,146.23999076770133,124.14190375716498
5,0.16666666666666666,77,car,266.4036996589434,290.3939979973042,110.34049104349748,78.5943290904529
5,0.16666666666666666,84,car,201.5736097522792,277.2306146909543,43.79159196329411,45.25453860613297
5,0.16666666666666666,86,car,122.67959609029174,294.75791345861717,148.34554867989755,125.93001452259489
6,0.2,77,car,267.9017015789844,290.7775119567774,112.65821635878672,80.2452377514987
6,0.2,84,car,201.4130306565269,277.06844038168225,44.29038223511691,45.77020269008028
6,0.2,86,car,121.82442887844881,295.0044747062028,150.45108249604127,127.7181252880248
7,0.23333333333333334,77,car,269.3997034990254,291.1610259162506,114.97594062379048,81.89614641254448
7,0.23333333333333334,84,car,201.2524515607746,276.9062660724102,44.78916791244325,46.28586677402765
7,0.23333333333333334,86,car,120.96926166660586,295.25103595378846,152.55659221613246,129.50623605345476
8,0.26666666666666666,77,car,270.8977054190665,291.5445398757238,117.29366383850862,83.54705507359029
