Frame Index,Time (s),Track ID,Class Name,Center X,Center Y,Width,Height
3,0.1,241,car,68.60282608074122,477.49090170810507,136.19564484664826,138.79547900190641
3,0.1,242,car,424.1341509393002,460.55517906079206,110.49159775892707,92.89312689337333
3,0.1,243,truck,262.90116672177953,447.5654749463606,89.89852753481765,62.14725049360044
3,0.1,244,car,262.81183151575385,447.49543193580286,90.11352408747337,62.10237957529807
4,0.13333333333333333,241,car,68.84573812319884,477.79142845359155,136.95639480189047,139.55136928406557
4,0.13333333333333333,242,car,423.98845954100364,460.65160235105543,110.53286919084059,92.87917565490494
4,0.13333333333333333,243,truck,262.8602520495394,447.5877813554166,90.01691086359881,62.257774652896046
4,0.13333333333333333,244,car,262.7129401684722,447.5212774410082,90.22518572760939,62.20781606103128
5,0.16666666666666666,241,car,69.35736975677932,477.7667876879493,136.75566331384482,139.24072045955603
5,0.16666666666666666,242,car,423.87651755387895,460.772806114173,110.53089730089312,92.82053522256365
5,0.16666666666666666,243,car,262.7079882842789,447.63964704743205,89.67486341975487,62.05320300820307
5,0.16666666666666666,244,truck,262.3328510305173,447.6772366912721,89.76485338272622,61.91832842726734
6,0.2,241,car,69.69859777566275,477.423296894567,135.9033776196558,138.22885120381892
6,0.2,242,car,423.7779629403244,461.0268918014403,111.3369617673365,93.46211874112896
6,0.2,243,car,262.6137247645287,447.7385874568003,89.76392023497053,62.168577549739666
6,0.2,244,truck,262.2322649623656,447.8153690330589,90.13304193492891,62.22605630971174
7,0.23333333333333334,241,car,69.9864691395988,477.44547956515896,135.71472096727666,137.85792365872635
7,0.23333333333333334,242,car,423.73224921868297,461.12188627517673,112.14989154767659,94.14286650173102
7,0.23333333333333334,243,truck,262.37786245355505,448.07531517006566,90.22722049597041,62.57065187415759
7,0.23333333333333334,244,truck,262.1076945140999,447.86058048706167,90.21079475918216,62.27973556545203
8,0.26666666666666666,241,car,70.34555785277576,477.6842960673945,135.47573599047723,137.35968761639668
8,0.26666666666666666,242,car,423.78911117293836,461.04095891516897,112.45527425210048,94.4109500925008
8,0.26666666666666666,243,truck,262.485536635958,448.1561971326082,90.55385013821206,62.92641154544668
8,0.26666666666666666,244,truck,261.9831240658341,447.9057919410644,90.28854758279857,62.333414821192264
9,0.3,241,car,70.77221464260373,477.8880701297826,136.00841618751963,137.620912818651
9,0.3,242,car,423.78754594216633,460.94951166806584,112.33511163872674,94.29672228334704
9,0.3,243,truck,263.0636954128379,448.0359270347613,90.10431306306384,62.63851709413211
9,0.3,244,truck,261.8585536175684,447.9510033950671,90.36630040577816,62.387094076932556
10,0.3333333333333333,241,car,71.12214534039346,476.9030791688062,134.8881830702891,135.9667565871424
10,0.3333333333333333,242,car,423.9599680487968,461.00087004810877,111.9117059226125,93.92426323660936
10,0.3333333333333333,243,truck,262.90762470362984,447.669394423886,90.45802542035312,62.92264525355927
10,0.3333333333333333,244,car,264.18423512574304,447.45561939005677,90.6520812041434,62.509660657429606
11,0.36666666666666664,241,car,71.30103854828134,477.00229125073923,134.94909453380163,135.5365986404255
11,0.36666666666666664,242,car,423.7862476280748,461.04556643626773,111.65065934522283,93.62478892792694
11,0.36666666666666664,243,car,262.83912661476074,447.6609056592482,90.3222112831364,62.92222402788377
11,0.36666666666666664,244,car,264.37927056080605,447.4303166715283,90.74295837786335,62.57232543574895
12,0.4,241,car,71.65221018079934,476.51158561194535,134.22432293634958,134.04244517309314
12,0.4,242,car,423.8292375058621,460.7367532803871,112.34546520769231,94.23855854365598
12,0.4,243,truck,262.69313234606335,447.7180117856044,89.99742908048188,62.74169294731291
12,0.4,244,car,264.57430599586905,447.4050139529999,90.83383555186265,62.63499021406835
13,0.43333333333333335,241,car,71.77754719578917,476.3528141032207,134.3841365857901,133.47541622520475
13,0.43333333333333335,242,car,423.73479229285215,460.5551775164365,112.57630334874727,94.43484285454531
13,0.43333333333333335,243,truck,262.6623209690564,447.81027405364216,89.90293837377493,62.72942117411668
13,0.43333333333333335,244,car,264.76934143093206,447.3797112344715,90.92471272614125,62.6976549923877
14,0.4666666666666667,241,car,72.17958656879077,475.78318981681036,133.9424875272436,132.1052965421407
14,0.4666666666666667,242,car,423.8225628195969,460.60989785182085,113.14391110383531,95.00287382208836
14,0.4666666666666667,243,truck,262.97910082518496,447.8345860340726,90.24027668619917,63.04063609338806
14,0.4666666666666667,244,car,265.45795319719645,447.68505721197306,91.41441446024183,62.867477985794835
15,0.5,241,car,72.49252842835014,475.7379078454927,134.40129527259336,131.65440824387838
15,0.5,242,car,423.9636558227737,460.58177261510076,113.36618060961285,95.3121781872427
15,0.5,243,truck,263.2965614654774,447.9165773759138,89.94154741721741,62.88634561942507
15,0.5,244,car,265.70461142370493,447.6943368013834,91.52183271329625,62.941350364315895
16,0.5333333333333333,241,car,72.92936145209714,475.9596296206826,135.66089587831607,132.03931765144705
16,0.5333333333333333,242,car,424.1545987452118,460.7396409723041,112.71524990808825,94.83144536518358
16,0.5333333333333333,243,truck,263.4503603015345,448.0078796397495,89.66602837391972,62.796392385365834
16,0.5333333333333333,244,car,264.01089506703585,447.8900595335586,91.01913944533274,62.821255724851426
17,0.5666666666666667,241,car,73.36465079762542,476.51837068921867,136.7142468295179,132.16788053596304
17,0.5666666666666667,242,car,424.4856871316153,461.0704545424688,112.31190523276268,94.60763960358452
17,0.5666666666666667,243,truck,263.59272687183454,448.1711593377318,89.3866419917025,62.72455356075966
17,0.5666666666666667,244,car,264.0496104957807,447.919319547917,91.0960522345074,62.874341372427125
18,0.6,241,car,73.78164780794908,476.88907916373165,137.38434937465578,131.8789163763298
